Region_ID,Name,Vertex_Count,Center_X,Center_Y,Center_Z,Extent_X,Extent_Y,Extent_Z,Approx_Area_mm2
13,Left Inferior Parietal,28,9.505799753325325,42.534808022635325,-26.03324501855033,11.184324264526367,16.905723571777344,7.944622039794922,2.8000000000000003
14,Left Supramarginal,10,27.329532432556153,34.91404418945312,-13.099739074707031,3.231494903564453,6.942752838134766,7.832309722900391,1.0
15,Left Angular,13,27.921624990609978,45.848548889160156,-14.710315484267015,7.413042068481445,12.325454711914062,4.099708557128906,1.3
16,Left Precuneus,15,22.13392079671224,43.036468505859375,-17.512805557250978,7.023675918579102,13.83642578125,9.401762008666992,1.5
17,Left Superior Temporal,23,16.768939764603324,52.788154933763586,-20.89792421589727,17.600964546203613,20.6611328125,11.069993019104004,2.3000000000000003
18,Left Middle Temporal,13,19.678238575275127,60.878070244422325,-9.735967599428617,11.115738868713379,5.933704376220703,9.507148742675781,1.3
19,Left Inferior Temporal,21,41.7596564519973,30.940143221900577,-16.983876818702335,14.19460678100586,14.157690048217773,9.716418266296387,2.1
20,Left Banks STS,20,49.35618228912354,35.847189617156985,-10.92375431060791,7.098644256591797,13.586284637451172,11.622644901275635,2.0
21,Left Region 21,11,45.10995171286843,46.34345834905451,-8.539595343849875,4.477832794189453,11.708538055419922,9.956501007080078,1.1
22,Left Region 22,17,41.9528377757353,50.02066556145163,-0.8883961680180886,5.616016387939453,12.76357650756836,12.113415241241455,1.7000000000000002
23,Left Region 23,14,37.57984951564244,49.22594043186733,-13.67150170462472,12.680007934570312,14.538551330566406,7.172060966491699,1.4000000000000001
24,Left Region 24,17,32.47431665308335,58.300035140093634,-8.68711207894718,12.399003982543945,6.745296478271484,10.386265754699707,1.7000000000000002
25,Left Region 25,17,8.628803786109476,63.004105736227594,-15.600500331205481,12.231663227081299,7.543128967285156,13.75742244720459,1.7000000000000002
26,Left Region 26,12,12.47178864479065,67.4829527537028,-3.724039884439359,15.07564640045166,4.0662689208984375,8.321216404438019,1.2000000000000002
27,Left Region 27,106,3.3212699024182446,2.745423238689326,-6.385365157476011,5.681100845336914,43.59855651855469,30.751171112060547,10.600000000000001
